Seepage caused the basement flooding	A infiltração causou o alagamento do porão
He repaired the broken chainsaw	Ele consertou a motosserra quebrada
The topography affects local climate	A topografia afeta o clima local
He was diagnosed with leprosy	Ele foi diagnosticado com lepra
Proper hygiene prevents many illnesses	A higiene adequada previne muitas doenças
She didn’t even blink	Ela nem piscou
We traveled across Europe by caravan	Viajamos pela Europa de caravana
She enjoys the health benefits	Ela aproveita os benefícios para a saúde
She looked at him with scorn	Ela olhou para ele com desprezo
She grabbed the rusty pliers	Ela pegou o alicate enferrujado
The dilapidated house looked abandoned	A casa dilapidada parecia abandonada
Workers hoist the heavy load	Os trabalhadores içam a carga pesada
She used a shield confidently	Ela usou um escudo com confiança
Attending a creative writing workshop	Participando de um workshop de escrita criativa
The polymer strengthened the material	O polímero fortaleceu o material
The feather will gently tickle	A pena vai acariciar suavemente
The conglomerate expanded into technology	O conglomerado expandiu-se para a tecnologia
The car's suspension feels smooth	A suspensão do carro é suave
She won the singing contest	Ela ganhou o concurso de canto
The team reached a consensus quickly	A equipe chegou a um consenso rapidamente
The new statutes improved safety standards	Os novos estatutos melhoraram os padrões de segurança
They warmly embrace new ideas	Eles abraçam calorosamente novas ideias
Her behavior surprised everyone today	O comportamento dela surpreendeu a todos hoje
She enrolled in vocational training	Ela se inscreveu em treinamento vocacional
She stepped onto the stage	Ela subiu ao palco
We went to the carnival yesterday	Nós fomos ao carnaval ontem
The puppy is absolutely adorable	O filhote é absolutamente adorável
Brussels sprouts grow in gardens	As couves-de-bruxelas crescem em jardins
I placed an order online	Fiz um pedido online
Embarkation began at the harbor	O embarque começou no porto
The floral arrangement looks beautiful	A arrumação floral está linda
Doctors identified several skin lesions	Médicos identificaram várias lesões na pele
They carefully divided the rations	Eles dividiram as rações cuidadosamente
She savored the bone marrow	Ela saboreou a medula óssea
Tectonics shape Earth's surface features	A tectônica molda as características da superfície da Terra
She collects vintage music discs	Ela coleciona discos de música vintage
The professor updated the syllabus	O professor atualizou o plano de estudos
Paths converge at the crossroads	Caminhos convergem na encruzilhada
The garden was incredibly lush	O jardim estava incrivelmente exuberante
The crowd was heterogeneous and diverse	A multidão era heterogênea e diversa
Substitution improved the team's strategy	A substituição melhorou a estratégia da equipe
Her nickname is Sunny	O apelido dela é Sunny
Dissemination of information is crucial	A disseminação de informações é crucial
The artist’s style is fluid	O estilo do artista é fluido
Testosterone levels affect muscle growth	Os níveis de testosterona afetam o crescimento muscular
The strains of music soothe	As melodias da música acalmam
She tried to snatch it	Ela tentou agarrá-lo
She accepted the business proposition	Ela aceitou a proposta de negócios
Convection heats the ocean water	A convecção aquece a água do oceano
The fir tree grows tall	O abeto cresce alto
I need new spark plugs	Eu preciso de velas de ignição novas
Their tenuous connection barely lasted	A conexão tênue deles mal durou
That was a wicked game	Esse foi um jogo cruel
Depreciation affects the car’s value	A depreciação afeta o valor do carro
His apathy ruined the project	A apatia dele arruinou o projeto
Please provide the movie synopsis	Por favor, forneça a sinopse do filme
Please pass me the salt	Por favor, passe-me o sal
She has a tendency to worry	Ela tem tendência a se preocupar
The premise of the story intrigued	A premissa da história intrigou
The sponge is very porous	A esponja é muito porosa
I heard a loud snap	Eu ouvi um estalo alto
Platelets help blood clot quickly	As plaquetas ajudam o sangue a coagular rapidamente
She works as a teacher	Ela trabalha como professora
Keep all your receipts handy	Mantenha todos os seus recibos à mão
She gave him a gentle nudge	Ela lhe deu um empurrãozinho gentil
The mountain's contour is distinct	O contorno da montanha é distinto
The stock market remains volatile	O mercado de ações continua volátil
She enjoys his company often	Ela gosta frequentemente da companhia dele
She practiced dictation every day	Ela praticava ditado todos os dias
Please read the disclaimer carefully	Por favor, leia o aviso cuidadosamente
Achieving parity in pay matters	Alcançar a igualdade salarial importa
Glycerol is used in cosmetics	Glicerol é usado em cosméticos
The countertop is made of granite	A bancada é feita de granito
The typology of ancient artifacts	A tipologia dos artefatos antigos
Clothes shrink after washing cold	As roupas encolhem após serem lavadas com água fria
The tiger prowled through jungle	O tigre rondava pela selva
They decided to annul marriage	Eles decidiram anular o casamento
The tree's branches sway gently	Os galhos da árvore balançam suavemente
Aloes thrive in dry climates	Os aloes prosperam em climas secos
He offered a large bribe	Ele ofereceu um suborno grande
The chameleon uses camouflage effectively	O camaleão usa camuflagem de forma eficaz
Her intrinsic motivation drove success	Sua motivação intrínseca impulsionou o sucesso
She received a subpoena yesterday	Ela recebeu uma intimação ontem
Iodine disinfects wounds effectively	O iodo desinfeta feridas eficazmente
The dealer offered a discount	O vendedor ofereceu um desconto
Coffee acts as a stimulant	O café atua como um estimulante
There is no clear justification	Não há justificativa clara
The farm's crops yield abundantly	As colheitas da fazenda rendem abundantemente
I love hazelnut coffee mornings	Eu adoro manhãs com café de avelã
The antagonist challenged the hero	O antagonista desafiou o herói
I love to brew tea	Eu adoro preparar chá
I got stuck in traffic	Fiquei preso no trânsito
She manages epilepsy with medication	Ela controla a epilepsia com medicação
He pledged his allegiance proudly	Ele declarou sua lealdade com orgulho
She plagiarized his essay	Ela plagiou o ensaio dele
The scientist collected a specimen	O cientista coletou uma amostra
She used leverage to negotiate	Ela usou influência para negociar
Fear of deportation loomed large	O medo da deportação pairava intensamente
The market was utterly chaotic	O mercado estava completamente caótico
His offense caused a problem	A ofensa dele causou um problema
The stumpy tree looked odd	A árvore tosca parecia estranha
The boat lost its mooring	O barco perdeu sua amarração
Exploring the vast wilderness alone	Explorando a vasta natureza selvagem sozinho
She was kindness incarnation itself	Ela era a própria encarnação da bondade
The surgeon performed a graft	O cirurgião realizou um enxerto
She felt pure euphoria today	Ela sentiu pura euforia hoje
The dog left feces outside	O cachorro deixou fezes do lado de fora
The choreography impressed the audience	A coreografia impressionou o público
The arid desert stretched endlessly	O deserto árido estendia-se infinitamente
She is a technology pioneer	Ela é uma pioneira em tecnologia
She decided to get implants	Ela decidiu fazer implantes
She embraced her gray hair	Ela abraçou seu cabelo grisalho
Copulation is essential for reproduction	A copulação é essencial para a reprodução
The water contains high sulfate levels	A água contém altos níveis de sulfato
The snail crawled slowly away	O caracol rastejou lentamente embora
She discovered her latent talent	Ela descobriu seu talento latente
We rest on the sabbath	Nós descansamos no sábado
She reads her zodiac daily	Ela lê seu horóscopo diariamente
Plants absorb phosphate from soil	As plantas absorvem fosfato do solo
Exercise caution when crossing streets	Tenha cuidado ao atravessar as ruas
Transistors amplify electrical signals efficiently	Transistores amplificam sinais elétricos de forma eficiente
Plants need phosphorus to grow	As plantas precisam de fósforo para crescer
I bought it on impulse	Comprei por impulso
The plant’s absorption of sunlight	A absorção da luz solar pela planta
She added an exclamation point	Ela adicionou um ponto de exclamação
The vessel sailed through storms	O navio navegou através de tempestades
Farmers separate grain from chaff	Os agricultores separam o grão da palha
Don't waste your precious time	Não desperdice seu tempo precioso
The siblings were bickering loudly	Os irmãos estavam discutindo alto
They uncovered a government conspiracy	Eles descobriram uma conspiração do governo
The change was immediately noticeable	A mudança foi imediatamente perceptível
The novel explores the dichotomy between good and evil	O romance explora a dicotomia entre o bem e o mal
She admired the lush fern leaves	Ela admirava as folhas exuberantes de samambaia
That movie was hilarious to watch	Esse filme foi hilário de assistir
The economy remained stagnant this year	A economia permaneceu estagnada este ano
She is deaf but communicates well	Ela é surda, mas se comunica bem
Employee retention improves company stability	A retenção de funcionários melhora a estabilidade da empresa
I need to change my plans	Preciso mudar meus planos
The old bridge might collapse	A ponte velha pode desabar
She admired the talented poet	Ela admirava o poeta talentoso
The emancipation of slaves changed history	A emancipação dos escravos mudou a história
The magpie collected shiny objects	A pega coletou objetos brilhantes
Her definition of success changed	A definição de sucesso dela mudou
She wore a delicate veil	Ela usava um véu delicado
I will go to school	Eu irei para a escola
The town was completely deserted	A cidade estava completamente deserta
The novel had a didactic tone	O romance tinha um tom didático
She arrived the next day	Ela chegou no dia seguinte
She moved forward an inch	Ela avançou uma polegada
I grabbed my flashlight quickly	Peguei minha lanterna rapidamente
The artist drew a caricature	O artista desenhou uma caricatura
She enjoys reading in leisure	Ela gosta de ler no lazer
Her trust was implicit throughout	Sua confiança era implícita o tempo todo
Police planned a night raid	A polícia planejou uma operação noturna
The city’s streets form a grid	As ruas da cidade formam uma grade
The garden is full of pods	O jardim está cheio de vagens
They fought against tyranny bravely	Eles lutaram bravamente contra a tirania
She gave him a cold glare	Ela lançou-lhe um olhar frio
She ate the corn cob	Ela comeu o sabugo de milho
She writes beautiful flowing prose	Ela escreve uma bela prosa fluida
He was accused of treason	Ele foi acusado de traição
He experienced vivid hallucinations frequently	Ele experimentava alucinações vívidas com frequência
Pour the oil through funnel	Despeje o óleo pelo funil
They love to dance salsa	Eles adoram dançar salsa
The bird gave a peck	O pássaro deu uma bicada
The table is made mahogany	A mesa é feita de mogno
The snake revealed its fangs	A cobra revelou suas presas
She faced harsh interpellation today	Ela enfrentou uma interpelamento severo hoje
She used a hoe daily	Ela usava uma enxada diariamente
She felt a sudden rage	Ela sentiu uma raiva súbita
She prayed for his intercession	Ela rezou pela sua intercessão
The garden bloomed with caladium leaves	O jardim floresceu com folhas de caládio
The storefront displayed colorful flowers	A vitrine exibia flores coloridas
She was unwilling to compromise	Ela não estava disposta a ceder
Her eccentric style stood out	O estilo excêntrico dela se destacava
The muddy path was slippery	O caminho lamacento estava escorregadio
The extra details felt redundant	Os detalhes extras pareceram redundantes
She turned on the light	Ela acendeu a luz
She loves doing improv shows	Ela adora fazer shows de improvisação
Foster creativity through open discussion	Estimule a criatividade por meio de discussões abertas
The movie depicted a beheading scene	O filme mostrou uma cena de decapitação
Please switch the lights off	Por favor, desligue as luzes
Children whine when tired	Crianças choramingam quando estão cansadas
The city’s sprawl covers miles	A expansão da cidade cobre quilômetros
They snickered at the joke	Eles riram discretamente da piada
The fungus grew on bread	O fungo cresceu no pão
The baby needed a spanking	O bebê precisava de uma palmada
Leaves scatter across the field	Folhas espalham-se pelo campo
I will look up information	Vou procurar informações
She caught a giant catfish	Ela pegou um bagre gigante
She enrolled in seminary studies	Ela se matriculou em estudos de seminário
The pharaoh ruled ancient Egypt	O faraó governou o antigo Egito
She loves to fiddle nervously	Ela adora mexer nervosamente
They plan to annex the territory	Eles planejam anexar o território
Farmers apply nitrate to crops	Os agricultores aplicam nitrato nas culturas
Workers held a picket line	Os trabalhadores fizeram uma linha de piquete
What sort of music do you like	Que tipo de música você gosta?
She began to pout softly	Ela começou a fazer biquinho suavemente
Her description matched the suspect	A descrição dela correspondia ao suspeito
She completed the painstaking artwork	Ela completou a obra de arte meticulosa
Please scrub the kitchen floor	Por favor, esfregue o chão da cozinha
She looked bored during class	Ela parecia entediada durante a aula
That joke made me laugh	Aquela piada me fez rir
Caloric intake affects weight gain	A ingestão calórica afeta o ganho de peso
She felt giddy with excitement	Ela se sentiu tonta de tanta empolgação
She drew the curtains closed	Ela fechou as cortinas.
Cover the firewood with tarpaulin	Cubra a lenha com lona
Honor your parents commandment guides	Honre o mandamento que guia seus pais
Please knock before entering	Por favor, bata antes de entrar
Let's talk about your plans	Vamos falar sobre seus planos
Ripples spread across the lake	Ondulações se espalham pelo lago
We played dominoes all night	Jogamos dominó a noite toda
She banged the door loudly	Ela bateu a porta com força
She collects ancient pottery pieces	Ela coleciona peças de cerâmica antiga
The lion's roar filled air	O rugido do leão encheu o ar
The store announced a sale	A loja anunciou uma promoção
The book explores cultural mutilation practices	O livro explora práticas de mutilação cultural
The traveler enjoyed scenic routes	O viajante apreciou rotas cênicas
Geckos climbed silently at night	Os lagartos-geckos subiam silenciosamente à noite
She loves telling funny jokes	Ela adora contar piadas engraçadas
She studies aviation safety protocols	Ela estuda os protocolos de segurança da aviação
I love pizza with anchovies	Eu adoro pizza com anchovas
Her statement clarified the situation	A declaração dela esclareceu a situação
The thrush sang at dawn	O sabiá cantou ao amanhecer
She made a quick correction	Ela fez uma correção rápida
She was smiling brightly today	Ela estava sorrindo brilhantemente hoje
This case sets a precedent	Este caso estabelece um precedente
He was sent to jail	Ele foi enviado para a prisão
She molded the soft clay	Ela moldou a argila macia
She ascended the royal throne	Ela ascendeu ao trono real
The dog snarled at strangers	O cachorro rosnou para os estranhos
She showed me the floor plan	Ela me mostrou a planta baixa
She gave a saucy wink	Ela piscou de um jeito atrevido
The attache delivered the message	O adido entregou a mensagem
The government declared a general amnesty	O governo declarou uma anistia geral
She learned to craft jewelry	Ela aprendeu a fazer joias
Fishermen trawl the deep sea	Pescadores arrastam o mar profundo
She made a fresh salad	Ela fez uma salada fresca
Her recitation impressed the judges	A recitação dela impressionou os juízes
She practiced cupping therapy daily	Ela praticava a terapia de ventosaterapia diariamente
He acted like a stooge	Ele agiu como um capanga
Life is a powerful metaphor	A vida é uma metáfora poderosa
Please review the document carefully	Por favor, revise o documento cuidadosamente
She received a commemorative plaque	Ela recebeu uma placa comemorativa
Alternating colors create a pattern	Cores alternadas criam um padrão
He opposed the fascist regime	Ele se opôs ao regime fascista
Please fill out this form	Por favor, preencha este formulário
The king issued a decret	O rei emitiu um decreto
The palm tree’s fronds swayed	As folhas da palmeira balançavam
We have rehearsal after school	Temos ensaio depois da escola
The tire is completely flat	O pneu está completamente vazio
The coffee had a bitter taste	O café tinha um sabor amargo
Soldiers lined up for latrine duty	Soldados alinhados para o serviço de latrina
I felt groggy after sleeping poorly	Eu me senti grogue depois de dormir mal
Primates include monkeys and apes	Primatas incluem macacos e símios
The butcher carved the meat	O açougueiro cortou a carne
She played the drum loudly	Ela tocou o tambor alto
He just kept saying blah	Ele continuava dizendo blah
The leopard has many spots	O leopardo tem muitas manchas
Please file the report today	Por favor, entregue o relatório hoje
He displayed a narcissistic attitude	Ele exibiu uma atitude narcisista
She called his bluff confidently	Ela desafiou a blefe dele com confiança
She missed the bus, consequently late	Ela perdeu o ônibus, consequentemente atrasada
Let's snuggle by the fire	Vamos nos aconchegar perto da lareira
Syphilis requires prompt medical treatment	Sífilis requer tratamento médico imediato
Roses climbed the wooden trellis	As rosas subiram pelo treliça de madeira
She is a skilled healer	Ela é uma curandeira habilidosa
The coachman guided the horses	O cocheiro guiou os cavalos
She wore a beige dress	Ela usava um vestido bege
The tall tree swayed gently	A árvore alta balançava suavemente
The room was pitch black	O quarto estava completamente escuro
The instructions are very complicated	As instruções são muito complicadas
The ancient punishment involved stoning	O antigo castigo envolvia apedrejamento
The hills are rolling gently	As colinas estão rolando suavemente
I need a new bookmark	Eu preciso de um marcador de página novo
She studies ontology in philosophy	Ela estuda ontologia em filosofia
Add a pinch of salt	Adicione uma pitada de sal
Hotel occupancy rates increased significantly	As taxas de ocupação hoteleira aumentaram significativamente
She carried a bundle of flowers	Ela carregava um molho de flores
The accident required leg amputation	O acidente exigiu amputação da perna
Children love to rhyme words	As crianças adoram rimar palavras
The dipper scooped fresh water	O mergulhão pegou água fresca
The treasure lies in the northern quadrant	O tesouro está no quadrante norte
She kissed the nape gently	Ela beijou a nuca suavemente
We paddled the canoe gently	Remamos a canoa suavemente
The filmmaker captured stunning scenes	O cineasta capturou cenas impressionantes
I feel lucky today	Eu me sinto sortudo hoje
She excels in algebra class	Ela se destaca na aula de álgebra
The movie didn’t live hype	O filme não correspondeu à expectativa
The regiment marched through town	O regimento marchou pela cidade
Sporadic rain showers interrupted plans	Chuvas esporádicas interromperam os planos
The motion caught everyone's attention	O movimento chamou a atenção de todos
A cleft in the rock	Uma fenda na rocha
The equator divides Earth evenly	O equador divide a Terra igualmente
Undermining trust harms every relationship	Minar a confiança prejudica todo relacionamento
Turn the valve to stop	Gire a válvula para parar
I packed snacks for hiking	Eu preparei lanches para a caminhada
They were shipwrecked on island	Eles naufragaram na ilha
She captured a stunning image	Ela capturou uma imagem deslumbrante
She rolled the dice twice	Ela lançou os dados duas vezes
He cleared thick phlegm loudly	Ele limpou o catarro grosso barulhamente
She gave me good advice	Ela me deu bons conselhos
She drew a perfect square	Ela desenhou um quadrado perfeito
The hatchlings chirped for food	Os filhotes chilrearam por comida
She burned frankincense for meditation	Ela queimou incenso para meditação
I need to repair my bike	Preciso consertar minha bicicleta
Martyrs inspire courage and sacrifice	Mártires inspiram coragem e sacrifício
I cannot fathom his decision	Não consigo compreender a decisão dele
A deer crossed the road	Um veado atravessou a estrada
The cursed ring brought misfortune	O anel amaldiçoado trouxe infortúnio
My older brother loves soccer	Meu irmão mais velho adora futebol
I love buttery popcorn snacks	Eu adoro petiscos de pipoca com manteiga
She always has witty remarks	Ela sempre tem comentários espirituosos
She loves sharing old proverbs	Ela adora compartilhar provérbios antigos
She admired her long hair	Ela admirava seu cabelo longo
She was happily waving goodbye	Ela acenava alegremente adeus
The contract includes a cancellation clause	O contrato inclui uma cláusula de cancelamento
I bought new auto parts	Comprei peças novas para carro
The snake began to hiss loudly	A cobra começou a chiar alto
The storm became violently intense	A tempestade tornou-se violentamente intensa
She was drenched from rain	Ela estava encharcada de chuva
The introduction captured everyone's attention	A introdução capturou a atenção de todos
The novel is part of canon	O romance faz parte do cânone
She fought for custody fiercely	Ela lutou ferozmente pela custódia
Leeches clung to the swimmer	Sanguessugas agarraram-se ao nadador
Daily affirmation boosts my confidence	A afirmação diária aumenta minha confiança
I love cooking with shrimp paste	Eu adoro cozinhar com pasta de camarão
He proudly sports a mullet	Ele ostenta um mullet com orgulho
She hid her bruises carefully	Ela escondeu suas contusões cuidadosamente
She caught fish with hook	Ela pegou peixe com anzol
The burnt toast smelled awful	A torrada queimada cheirava horrivelmente
I prefer arabica coffee beans	Eu prefiro grãos de café arábica
She specializes in radiology diagnostics	Ela é especialista em diagnóstico por radiologia
Plants languish without sunlight	As plantas murcham sem luz solar
She studies botany at university	Ela estuda botânica na universidade
She tore the paper shred	Ela rasgou o pedaço de papel
Her calm temperament eased tensions	Seu temperamento calmo aliviou as tensões
He clicked the handcuffs shut	Ele clicou as algemas para fechá-las
He only trusts his cronies	Ele só confia em seus comparsas
The law banned sodomy acts	A lei proibiu atos de sodomia
She ignored old superstitions today	Ela ignorou velhas superstições hoje
The crowd erupted into riot	A multidão irrompeu em tumulto
The movie received lackluster reviews	O filme recebeu críticas mornas
The dog obeyed its handler	O cachorro obedeceu ao seu treinador
She skipped a flat rock	Ela fez ricochete com uma pedra lisa
Algae bloom covered the lake	A proliferação de algas cobriu o lago
The artillery bombarded the fortress	A artilharia bombardeou a fortaleza
She was diagnosed with schizophrenia	Ela foi diagnosticada com esquizofrenia
Weaning babies requires patience and care	Desmamar bebês requer paciência e cuidado
My brother loves playing basketball	Meu irmão adora jogar basquete
He borrowed money from loan sharks	Ele pegou dinheiro emprestado com agiotas
Masturbation is a common behavior	A masturbação é um comportamento comum
She has a lot friends	Ela tem muitos amigos
I heard a loud thump	Eu ouvi um estrondo alto
Lightning will strike tonight	O raio vai cair esta noite
The appliance caused a short circuit	O aparelho causou um curto-circuito
Hang your coat on peg	Pendure seu casaco no gancho
She works at the library	Ela trabalha na biblioteca
Please cite your sources carefully	Por favor, cite suas fontes cuidadosamente
She smoothed the wood with sandpaper	Ela alisou a madeira com lixa
The mice scurried through walls	Os ratos correram pelas paredes
The burning incense filled room	O quarto cheio de incenso queimando
My tonsils feel really swollen	Minhas amígdalas estão realmente inchadas
Please don’t drop the glass	Por favor, não derrube o copo
The platoon moved through jungle	O pelotão avançou pela selva
She showed ruthless determination winning	Ela mostrou uma determinação implacável ao vencer
She is very outspoken today	Ela está muito franca hoje
She practiced acrobatics every day	Ela praticava acrobacias todos os dias
She plays the xylophone beautifully	Ela toca xilofone lindamente
She became snappish when tired	Ela ficou rabugenta quando estava cansada
The tree's buds are blooming	Os botões da árvore estão florescendo
She stored books in compartment	Ela guardou livros no compartimento
She poured water from jug	Ela derramou água da jarra
My nosy neighbor spies constantly	Meu vizinho curioso espiona constantemente
She enjoys climbing steep mountains	Ela gosta de escalar montanhas íngremes
The injured man lay on the stretcher	O homem ferido estava deitado na maca
She filled the baskets quickly	Ela encheu as cestas rapidamente
Children dreamed of mermaids swimming	Crianças sonhavam com sereias nadando
She made a frantic call	Ela fez uma ligação frenética
She waited outside the house	Ela esperou do lado de fora da casa
The monk meditated at dawn	O monge meditou ao amanhecer
The room was dimly lit	O quarto estava fracamente iluminado
The lake's salinity affects wildlife	A salinidade do lago afeta a vida selvagem
A puff of smoke appeared	Uma baforada de fumaça apareceu
Wasps built nests near windows	Vespas construíram ninhos perto das janelas
Always practice proper dining etiquette	Sempre pratique a etiqueta adequada à mesa
The oak tree stands tall	O carvalho está alto
Athletes often injure their ligaments	Atletas frequentemente machucam seus ligamentos
The island was inhabited by cannibals	A ilha era habitada por canibais
We bought a new sectional sofa	Compramos um novo sofá seccional
She excels in arithmetic calculations	Ela se destaca em cálculos aritméticos
They went on a shopping spree	Eles foram às compras desenfreadas
The dog buried the bones	O cachorro enterrou os ossos
She skillfully uses chopsticks	Ela usa pauzinhos habilmente
The air felt cool and crisp	O ar parecia fresco e revigorante
She wore colorful braids today	Ela usou tranças coloridas hoje
He sells old car junks	Ele vende sucata de carros velhos
Stress can cause ulcers frequently	O estresse pode causar úlceras com frequência
She stacked the red bricks	Ela empilhou os tijolos vermelhos
He rolled the heavy barrel	Ele rolou o barril pesado
She showed genuine concern today	Ela mostrou preocupação genuína hoje
He acted like a psychopath	Ele agiu como um psicopata
Tipping the scale toward victory	Inclinando a balança para a vitória
He lost all his marbles	Ele perdeu a cabeça
We spent the day sightseeing	Passamos o dia fazendo turismo
I bought free-range eggs today	Comprei ovos caipiras hoje
Her hands were covered with blisters	As mãos dela estavam cobertas de bolhas
The waves crested with foam	As ondas crestavam com espuma
We played hide and seek	Jogamos esconde-esconde
The tech tycoon launched startups	O magnata da tecnologia lançou startups
The pendulum swung back slowly	O pêndulo balançou de volta lentamente
She leaned against the pole	Ela se encostou no poste
He detected cyanide in water	Ele detectou cianeto na água
The room feels so stuffy	O quarto está tão abafado
His myopic view limited progress	Sua visão míope limitou o progresso
Mist began to shroud everything	A névoa começou a envolver tudo
I bought souvenirs from Paris	Comprei souvenirs de Paris
Supporters of the cause are legion	Os apoiadores da causa são legionários
She packed her bright parachute	Ela embalou seu paraquedas brilhante
She studies prefixes and affixes	Ela estuda prefixos e afixos
She plays the harp beautifully	Ela toca harpa lindamente
He threw a brick carefully	Ele jogou um tijolo cuidadosamente
She tried to hide her hickey	Ela tentou esconder o chupão
She has a cheerful disposition	Ela tem um temperamento alegre
The eerie sound gave goose bumps	O som assustador deu arrepios
She added a twist unexpectedly	Ela adicionou uma reviravolta inesperadamente
The projectile flew through air	O projétil voou pelo ar
The city's population remains in flux	A população da cidade permanece em fluxo
The startup gained quick traction	A startup ganhou rápida tração
He slipped and landed on his butt	Ele escorregou e caiu sentado.
The door creaked on its hinge	A porta rangeu na dobradiça
Lost in a confusing maze	Perdido em um labirinto confuso
The bulb needs replacing soon	A lâmpada precisa ser trocada em breve
He collects rare cigars worldwide	Ele coleciona charutos raros em todo o mundo
Never cheat during the exam	Nunca trapaceie durante a prova
Children played near the pond	Crianças brincaram perto do lago
The plane experienced turbulent weather	O avião passou por tempo turbulento
The baby was in breech position	O bebê estava em apresentação pélvica
The protagonist faced many challenges	O protagonista enfrentou muitos desafios
He shaved his beard today	Ele barbeou a barba hoje
She used polish on shoes	Ela usou graxa em sapatos
She specializes in gynecology care	Ela é especialista em cuidados ginecológicos
He scheduled a vasectomy tomorrow	Ele marcou uma vasectomia para amanhã
The designer showed a mockup	O designer mostrou um modelo.
She applied shellac to furniture	Ela aplicou goma-laca no móvel
Please keep your receipt safe	Por favor, guarde seu recibo com segurança
She snickers at his joke	Ela ri discretamente da piada dele
The puzzle continues to stump me	O quebra-cabeça continua a me confundir
They found the ancient warah hidden	Eles encontraram o antigo warah escondido
He gripped the handlebar tightly	Ele agarrou o guidão firmemente
He hid a dagger carefully	Ele escondeu uma adaga cuidadosamente
A photon carries light energy	Um fóton transporta energia luminosa
He rolled up his sleeve	Ele arregaçou a manga
The river carved the canyon	O rio esculpiu o cânion
The country was ruled by oligarchy	O país era governado por uma oligarquia
That's a complete crock of nonsense	Isso é um completo absurdo
Leaves scattered across the lawn	Folhas espalhadas pelo gramado
Carpenters cut the mortise carefully	Os carpinteiros cortam a cavidade cuidadosamente
I swear I saw him	Juro que o vi
She finally returned home safely	Ela finalmente voltou para casa em segurança
She heard the door slam	Ela ouviu a porta bater com força
She wore a carnelian necklace	Ela usava um colar de cornalina
That puzzle was brain-fiddling fun	Aquele quebra-cabeça foi uma diversão que mexeu com o cérebro
Sift the flour before mixing	Peneire a farinha antes de misturar
Doctors often prescribe diuretics for hypertension	Os médicos frequentemente prescrevem diuréticos para hipertensão
Pimps control the street corners	Cafetões controlam as esquinas das ruas
He used a crowbar carefully	Ele usou um pé de cabra cuidadosamente
He suffered a mild concussion	Ele sofreu uma concussão leve
She took a small sip	Ela tomou um pequeno gole
We visited the old cemetery	Nós visitamos o cemitério antigo
The skipjack tuna swims fast	O atum skipjack nada rápido
She bought new rugs today	Ela comprou tapetes novos hoje
Food travels down the esophagus	A comida desce pelo esôfago
She gets nosebleeds often	Ela tem sangramentos nasais com frequência
My molars ache after eating	Meus molares doem depois de comer
I like to browse bookshelves	Gosto de folhear prateleiras de livros
They chose cremation after death	Eles escolheram a cremação após a morte
They share a mutualistic relationship	Eles compartilham uma relação mutualística
She sat down quietly	Ela sentou-se silenciosamente
Quinine helps treat malaria effectively	A quinina ajuda a tratar a malária de forma eficaz
She excels in bodybuilding competitions	Ela se destaca em competições de fisiculturismo
He acted like a lackey	Ele agiu como um capacho
She wiped her feet on the mat	Ela limpou os pés no tapete
Aristocrats often attended lavish parties	Aristocratas frequentemente frequentavam festas luxuosas
Concerts now feature stunning holograms	Concertos agora apresentam hologramas impressionantes
He avoids watching porn online	Ele evita assistir pornografia online
She published her memoirs recently	Ela publicou suas memórias recentemente
The cathedral features gothic arches	A catedral possui arcos góticos
We finally reached break-even last month	Finalmente alcançamos o ponto de equilíbrio no mês passado
The boat floated on pontoons	O barco flutuava sobre pontões
Her eye began to twitch	O olho dela começou a piscar involuntariamente
The conjunction connects two clauses	A conjunção conecta duas orações
The camera stabilizes with gimbals	A câmera se estabiliza com gimbals
The cottage roof is thatch	O telhado da cabana é de palha
She collects colorful vintage wigs	Ela coleciona perucas vintage coloridas
The fireworks smelled like gunpowder	Os fogos de artifício cheiravam a pólvora
She found a tiny crumb	Ela encontrou uma migalha minúscula
I get heartburn after pizza	Eu fico com azia depois de comer pizza
She adjusted the horse's saddle carefully	Ela ajustou cuidadosamente a sela do cavalo
The caldera filled with water	A caldeira cheia de água
Billionaires often invest in startups	Bilionários frequentemente investem em startups
The deafening roar shook everything	O rugido ensurdecedor sacudiu tudo
The eel slithered through water	A enguia deslizou pela água
The old truck rattles loudly	O caminhão velho trepida alto
The windows let in sunlight	As janelas deixam entrar a luz do sol
There is no reason to worry	Não há motivo para preocupação
Tendrils wrapped around the fence	Gavinhas enrolaram-se na cerca
He hired a flashy pimp	Ele contratou um cafetão chamativo
The exponents grew rapidly overnight	Os expoentes cresceram rapidamente da noite para o dia
She gently pushed back cuticles	Ela empurrou suavemente as cutículas para trás
The larynx controls voice production	A laringe controla a produção da voz
The explosion shook the building	A explosão sacudiu o prédio
The garden bloomed with daffodils	O jardim floresceu com narcisos
The orchestra performed a symphony	A orquestra apresentou uma sinfonia
She showed persistent determination throughout	Ela mostrou determinação persistente ao longo de tudo
I need to scratch my back	Preciso coçar minhas costas
She wore a silver thimble	Ela usava um dedal de prata
She’s a social chameleon today	Ela é um camaleão social hoje
She gave him a flirtatious smile	Ela lhe deu um sorriso flirtatious
The beach was delightfully breezy	A praia estava deliciosamente fresca e com brisa
They applied for a mortgage	Eles solicitaram uma hipoteca
She wore tapered blue jeans	Ela usava jeans azul afunilado
She used a shovel carefully	Ela usou uma pá cuidadosamente
She gave the cat a poke	Ela cutucou o gato
