The film is a funny parody	Film itu adalah parodi lucu
Potassium is important for heart health	Potasium penting untuk kesehatan jantung
I study about constellations	Aku belajar tentang rasi bintang
The group formed a secret cult	Kelompok itu membentuk kultus rahasia
I want to treat you to dinner	Aku mau traktir makan malam
His actions are too reckless and dangerous	Tindakannya terlalu sembrono dan berbahaya
She is wearing thick black mascara	Dia memakai maskara hitam tebal
My niece/nephew is good at playing ball	Kemenakan saya pintar bermain bola
Beautiful coral reefs in the sea	Terumbu koral indah di laut
The duchy has a long history	Kadipaten itu memiliki sejarah panjang
The king called his palace concubine	Raja memanggil selir istananya
Please get that screwdriver for me	Tolong ambilkan obeng itu
Fish breathe through red gills	Ikan bernapas melalui insang merah
A curative approach is needed immediately	Pendekatan kuratif diperlukan segera
Fresh basil leaves for salad	Daun kemangi segar untuk lalap
jellyfish swim in the sea	ubur-ubur berenang di laut
Artificial lights illuminate the room	Lampu artifisial menerangi ruangan
The crew sat inside the cockpit	Kru duduk di dalam kokpit
The rings of Saturn look beautiful	Cincin Saturnus terlihat indah
The stork flies over the rice field	Bangau terbang di atas sawah
The conductor checks the passenger's ticket	Kondektur memeriksa tiket penumpang
The mechanic repairs the broken car	Montir itu memperbaiki mobil rusak
The cowboy rides the horse fast	Koboi itu menunggang kuda cepat
Please tighten that screw	Tolong kencangkan sekrup itu
The glacier is starting to melt rapidly	Gletser itu mulai mencair cepat
The color of that shirt looks tacky	Warna baju itu terlihat norak
The Milky Way galaxy is full of beautiful stars	Galaksi Bimasakti penuh bintang indah
I need a sharp razor blade now	Aku butuh silet tajam sekarang
Moths fly at night	Ngengat terbang di malam hari
Passengers are waiting on the platform	Penumpang menunggu di peron
The columnist wrote an interesting opinion	Kolumnis itu menulis opini menarik
The doctor gives morphine for pain	Dokter memberikan morfin untuk nyeri
The corporal leads the troops firmly	Kopral memimpin pasukan dengan tegas
Workers use dynamite for blasting	Pekerja menggunakan dinamit untuk peledakan
Passengers board the emergency lifeboat	Penumpang menaiki sekoci darurat
The violin quartet performed stunningly	Kuartet biola tampil memukau
Fireflies sparkle in the night	Kunang-kunang berkilauan di malam
The tablecloth is red	Taplak meja itu berwarna merah
Seagulls fly over the sea	Camar terbang di atas laut
The planet Mercury is closest to the sun	Planet Merkurius terdekat matahari
The pendant is made of gold	Liontin itu terbuat dari emas
I like eating fried dumplings	Saya suka makan pangsit goreng
Marijuana is illegal in many countries	Mariyuana ilegal di banyak negara
I added fresh coriander	Saya menambahkan ketumbar segar
Netizens are actively commenting on the latest news	Netizen ramai komentari berita terbaru
The taste of glutamate enhances the flavor of food	Rasa glutamat meningkatkan cita rasa makanan
The planet Neptune is blue	Planet Neptunus berwarna biru
The children are playing on the ship deck	Anak-anak bermain di geladak kapal
I like to drink cold lemonade	Aku suka minum limun dingin
The fish smells really rancid	Ikan itu baunya tengik banget
I give a beautiful bouquet of flowers	Aku memberi buket bunga indah
He plays the harmonica in the park	Dia bermain harmonika di taman
We celebrate with red champagne	Kami merayakan dengan sampanye merah
She bought some new tampons	Dia membeli beberapa tampon baru
Otters build small dams	Berang-berang membangun bendungan kecil
The creaking of the machine disturbs sleep	Derit mesin itu mengganggu tidur
The kettle contains boiling water	Cerek berisi air mendidih
The child is holding a red lollipop	Anak itu memegang lolipop merah
She is wearing long black stockings	Dia memakai stoking hitam panjang
That cat's meow is very cute	Kucing itu lucu sekali meongnya
I am using a new presentation template	Saya menggunakan templat presentasi baru
He bought an expensive bottle of brandy	Dia membeli botol brendi mahal
Hadith explains the teachings of the Prophet	Hadis menjelaskan ajaran Nabi
Thank God, today is sunny	Alhamdulillah, hari ini cerah
He received a revelation this morning	Dia menerima wahyu pagi ini
Noble morals shape a strong character	Akhlak mulia membentuk karakter kuat
The argument explains Islamic law	Dalil itu menjelaskan hukum Islam
A new paradigm changes the way of thinking	Paradigma baru mengubah cara berpikir
The company requires high liquid assets	Perusahaan membutuhkan aset likuid tinggi
Studying fiqh deepens the understanding of religion	Belajar fikih memperdalam pemahaman agama
Mutual fund investment is profitable for beginners	investasi reksa dana menguntungkan bagi pemula
The doctor examines the health of the fetus	Dokter memeriksa kesehatan janin
The issuer raised its stock price	Emiten itu naik harga sahamnya
Echelon two officials attend the meeting	Pejabat eselon dua hadir rapat
Endowment land for a new mosque	Tanah wakaf untuk masjid baru
Adultery is forbidden in Islam	Zina dilarang dalam agama Islam
He bought meth from the night market	Dia membeli sabu dari pasar malam
Regression analysis helps predict outcomes	Analisis regresi membantu prediksi hasil
Algorithms help solve complex problems	Algoritma membantu memecahkan masalah kompleks
The referee's whistle blew loudly	Peluit wasit berbunyi keras
The act of shirk is strictly prohibited	Perbuatan syirik dilarang keras
The city situation turned into anarchy	Situasi kota berubah menjadi anarki
The children play in the pavilion	Anak-anak bermain di pendopo
City drainage needs to be improved	Drainase kota perlu diperbaiki
Sweet dates for breaking the fast	Kurma manis untuk berbuka puasa
The horticulture sector is rapidly developing	Bidang hortikultura berkembang pesat
The body needs detox from toxins	Tubuh butuh detoks dari toksin
The garden uses natural compost fertilizer	Taman menggunakan pupuk kompos alami
The microbe causes a new disease	Mikrob itu menyebabkan penyakit baru
The Torah contains God's laws	Kitab Taurat berisi hukum Tuhan
Avoid transactions that involve usury	Hindari transaksi yang mengandung riba
The inscription was found in the temple	Prasasti itu ditemukan di candi
The parish holds a weekly mass together	Paroki mengadakan misa mingguan bersama
The meeting minutes have been distributed	Risalah rapat sudah dibagikan
The doctor found a cyst in the ovary	Dokter menemukan kista di ovarium
The association routinely holds meetings	Paguyuban itu rutin mengadakan pertemuan
This rubber is quite elastic and strong	Karet ini cukup elastis dan kuat
Disaster mitigation needs to be carried out immediately	Mitigasi bencana penting dilakukan segera
The army's capitulation happened quickly	Kapitulasi tentara terjadi cepat
Thunder rumbled in the night	Guntur menggelegar di malam hari
Erection problems require special attention	Masalah ereksi butuh perhatian khusus
His lust is difficult to control	Syahwatnya sulit untuk dikendalikan
The ejaculation process occurs naturally	Proses ejakulasi terjadi alami
Sediment deposits cover the river	Endapan sedimen menutupi sungai
Personnel manage employee administration	Personalia mengatur administrasi karyawan
This rubric helps in assessing assignments	Rubrik ini membantu penilaian tugas
The government will immediately carry out the ratification of the agreement	Pemerintah segera lakukan ratifikasi perjanjian
Infantry troops are ready to fight	Pasukan infanteri siap bertempur
He is capable of performing rapid hypnosis	Dia mampu melakukan hipnotis cepat
The song reminds of the past	Tembang itu mengingatkan masa lalu
The prevalence of diabetes increases every year	Prevalensi diabetes meningkat setiap tahun
The sound of the motorcycle exhaust is loud	Suara knalpot motor itu keras
His statement is full of contradictions	Pernyataannya penuh dengan kontradiksi
The virus elimination process is running smoothly	Proses eliminasi virus berjalan lancar
Aerospace technology continues to develop	Teknologi dirgantara terus berkembang
That song compilation is really cool	Kompilasi lagu itu keren banget
Collusion harms the interests of the people	Kolusi merugikan kepentingan rakyat
The benchmark of this project's success	Tolok ukur keberhasilan proyek ini
Pathogens cause infectious diseases	Patogen menyebabkan penyakit menular
The placenta plays an important role in pregnancy	Plasenta berperan penting dalam kehamilan
The incubation process of chicken eggs takes place	Proses inkubasi telur ayam berlangsung
Government repression against demonstrators increases	Represi pemerintah terhadap demonstran meningkat
Soil erosion threatens our agriculture	Erosi tanah mengancam pertanian kita
Cultural hegemony influences society	Hegemoni budaya mempengaruhi masyarakat
grip his/her hand tightly	cengkeram tangannya dengan erat
He gave the speech solemnly	Dia memberikan sambutan dengan khidmat
Discussion about theism attracts many people	Diskusi mengenai teisme menarik banyak orang
The thyroid gland regulates the body's metabolism	Kelenjar tiroid mengatur metabolisme tubuh
Product differentiation strategy is important	Strategi diferensiasi produk penting
The confrontation solves the problem	Konfrontasi itu memecahkan masalah
The society is divided into castes	Masyarakat itu terbagi dalam kasta
We pray at the temple every week	Kami berdoa di kelenteng setiap minggu
Sound distortion makes the recording bad	Distorsi suara membuat rekaman buruk
The university has high prestige	Universitas itu memiliki prestise tinggi
Sea cucumbers are sold in traditional markets	Teripang dijual di pasar tradisional
The echo of music is heard in the distance	Gaung musik terdengar di kejauhan
She got angry and shouted pussy	Dia marah dan teriak memek
The number of human chromosomes is forty-six	Jumlah kromosom manusia adalah empat puluh enam
Historical fragments were found at the site	Fragmen sejarah ditemukan di situs
His reflexes quickly avoid danger	Refleksnya cepat menghindari bahaya
The forest succession process occurs naturally	Proses suksesi hutan berjalan alami
The rhetoric of his speech is very impressive	Retorika pidatonya sangat memukau
Natural pigments provide bright colors	Pigmen alami memberikan warna cerah
The file duplication process runs smoothly	Proses duplikasi file berjalan lancar
The virus cluster continues to develop	Klaster virus itu terus berkembang
Employee remuneration must be fair	Remunerasi karyawan harus adil
The population appears homogeneous	Populasi itu terlihat homogen
The children participate in the scout jamboree	Anak-anak mengikuti jambore pramuka
The duke leads the kingdom wisely	Adipati memimpin kerajaan dengan bijak
The girl is cute and friendly	Cewe itu lucu dan ramah
Hormone secretion affects metabolism	Sekresi hormon mempengaruhi metabolisme
Ripe breadfruit on the tree	Buah sukun matang di pohon
This pillow is filled with kapok	Bantal ini diisi dengan kapuk
This T-shirt uses cool screen printing	T-shirt ini memakai sablon keren
Corrosion damages the iron structure of the building	Korosi merusak struktur besi bangunan
The patient was diagnosed with rheumatoid arthritis	Pasien didiagnosis dengan reumatoid arthritis
A holistic approach in education is necessary	Pendekatan holistik dalam pendidikan diperlukan
Acts of plagiarism must be avoided	Tindak plagiat harus dihindari
The topography of this area is quite diverse	Topografi daerah ini cukup beragam
Leprosy patients need special attention	Penderita kusta butuh perhatian khusus
It is important to maintain personal hygiene every day	Penting menjaga higiene pribadi setiap hari
My eyes keep blinking rapidly	Mata saya terus kedip cepat
The caravan arrived in the city	Kafilah itu tiba di kota
Knowledge has many benefits	Ilmu pengetahuan memiliki banyak faedah
The condition of the building is already dilapidated	Kondisi gedung itu sudah bobrok
The knight uses a strong shield	Ksatria menggunakan perisai kuat
Polymers are used in the manufacture of plastics	Polimer digunakan dalam pembuatan plastik
The conglomerate controls the market	Konglomerat itu menguasai pasar
Decisions are made based on consensus	Keputusan diambil berdasarkan mufakat
The company follows the latest legal statutes	Perusahaan mengikuti statuta hukum terbaru
The vocational program improves students' skills	Program vokasi meningkatkan keterampilan siswa
We are passing through this important stage	Kami melewati etape penting ini
That little child is adorable	Anak kecil itu bikin gemas
Fresh sprouts for today's salad	Kecambah segar untuk salad hari ini
The order of animals is unique in shape	Ordo hewan itu unik bentuknya
The ship's embarkation arrived at the port	Embarkasi kapal tiba di pelabuhan
The music arrangement is unique and interesting	Aransemen musiknya unik dan menarik
This bone marrow soup is very delicious	Sup sumsum ini lezat banget
The teacher distributes the new syllabus	Guru membagikan silabus baru
Their opinions are beginning to converge	Pendapat mereka mulai konvergen
The population in this city is heterogeneous	Populasi di kota ini heterogen
The substitution process in chemistry is important	Proses substitusi dalam kimia penting
Dissemination of information is important for education	Diseminasi informasi penting untuk edukasi
The dance movements are fluid and graceful	Gerakan tarian itu fluida dan anggun
Men's testosterone levels naturally decrease	Kadar testosteron pria menurun alami
He became a snatching victim last night	Dia menjadi korban jambret tadi malam
The proposition is quite clear in its meaning	Proposisi itu cukup jelas maknanya
Local convection makes cheap clothes	Konveksi lokal membuat baju murah
He is known as a wicked person	Dia dikenal sebagai orang fasik
The asset value experienced a sharp depreciation	Nilai aset mengalami depresiasi tajam
Please provide the synopsis of this book	Tolong berikan sinopsis buku ini
There is a tendency of climate change	Terdapat tendensi perubahan iklim
The feudal system governs Javanese society	Sistem feodal mengatur masyarakat Jawa
The premise of the story is really interesting	Premis cerita itu menarik banget
I snapped a photo of the beautiful scenery	Aku jepret foto pemandangan indah
The oral mucosa feels irritated	Mukosa mulut terasa iritasi
The contours of his face are clearly visible	Kontur wajahnya terlihat jelas
Oil prices have become very volatile	Harga minyak menjadi sangat volatil
The company opened a new branch	Syarikat itu membuka cabang baru
The teacher gives dictation every day	Guru memberikan dikte setiap hari
Gender parity is important in organizations	Paritas gender penting dalam organisasi
Glycerol is used in natural cosmetics	Gliserol digunakan dalam kosmetik alami
The kitchen floor is made of granite	Lantai dapur terbuat dari granit
The typology of ancient buildings attracts attention	Tipologi bangunan kuno menarik perhatian
His heart shrinks facing the exam	Hatinya ciut menghadapi ujian
The court decided to annul the contract	Pengadilan memutuskan untuk anulir kontrak tersebut
Bauxite mining in Kalimantan increases	Tambang bauksit di Kalimantan meningkat
He tried to bribe the security officer	Dia mencoba sogok petugas keamanan
The bird uses natural camouflage	Burung itu menggunakan kamuflase alami
Intrinsic motivation is important in learning	Motivasi intrinsik penting dalam belajar
Iodine is important for the body	Kebutuhan yodium penting untuk tubuh
The car dealer is very friendly	Diler mobil itu ramah sekali
Coffee contains natural stimulant substances	Kopi mengandung zat stimulan alami
The justification for that decision is unclear	Justifikasi keputusan itu kurang jelas
The yield of sugarcane sugar increased sharply	Rendemen gula tebu meningkat tajam
The antagonist character makes the story interesting	Karakter antagonis membuat cerita menarik
I brewed warm tea this morning	Aku seduh teh hangat pagi ini
My idea is stuck there	Ideku mentok di situ
He was diagnosed with epilepsy	Dia didiagnosis menderita epilepsi
The new members perform the oath of allegiance	Para anggota baru melakukan baiat
The specimen was taken from the forest	Spesimen itu diambil dari hutan
He is the incarnation of true courage	Dia adalah inkarnasi keberanian nyata
The tree was successfully grafted well	Pohon itu berhasil dicangkok dengan baik
The euphoria of victory filled the stadium that night	Euforia kemenangan memenuhi stadion malam itu
The choreography of the dance was mesmerizing	Koreografi tari itu memukau
He is a pioneer of new technology	Dia adalah pionir teknologi baru
The sulfate content in the water is high	Kandungan sulfat dalam air tinggi
The snail crawls on the wet leaf	Keong merayap di daun basah
We meet every Sabbath	Kami bertemu setiap sabat
My zodiac is Leo today	Zodiakku adalah Leo hari ini
This soil is rich in natural phosphate	Tanah ini kaya fosfat alami
This soil is rich in natural phosphorus	Tanah ini kaya fosfor alami
The action was driven by impulse	Tindakan itu didorong oleh impuls
The process of nutrient absorption in the intestine	Proses absorpsi nutrisi dalam usus
The vessel is made of clay	Bejana itu terbuat dari tanah
The difference in the results is very noticeable	Perbedaan hasilnya kentara sekali
The dichotomy between theory and practice	Dikotomi antara teori dan praktik
Ferns grow on the riverbank	Pakis tumbuh di tepi sungai
Water retention in the soil increases	Retensi air di tanah meningkat
The road in the village collapsed	Jalan di desa itu amblas
The poet writes beautiful poems	Pujangga itu menulis puisi indah
The struggle for women's emancipation advances	Perjuangan emansipasi wanita maju
The woman is wearing a black veil	Wanita itu mengenakan cadar hitam
Didactic approach in learning	Pendekatan didaktis dalam pembelajaran
I am bringing a small flashlight tonight	Saya membawa senter kecil malam ini
The caricature is funny and creative	Karikatur itu lucu dan kreatif
The implicit meaning in the poem	Makna implisit dalam puisi itu
He writes prose beautifully	Dia menulis prosa dengan indah
He experienced hallucinations after a high fever	Dia mengalami halusinasi setelah demam tinggi
The children like to dance together	Anak-anak suka joget bersama
Mahogany tree grows in the yard	Pohon mahoni tumbuh di halaman
The lion shows its sharp fangs	Singa menunjukkan taring tajamnya
The House of Representatives submitted an interpellation to the government	DPR mengajukan interpelasi pemerintah
He lifts the heavy hoe	Dia mengangkat cangkul berat
He prays for the Prophet's intercession	Dia memohon syafaat Nabi
He is unwilling to go there	Dia ogah pergi ke sana
His style of dressing is eccentric	Gaya berpakaian dia eksentrik
The road is muddy after the rain	Jalanan becek setelah hujan
The musician is good at improvising songs	Musisi itu pandai improvisasi lagu
The light switch is broken	Sakelar lampu itu rusak
The direction of scattering after the explosion occurs	Arah pencar setelah ledakan terjadi
The catfish lives in the river	Ikan patin hidup di sungai
He studies at the Catholic seminary	Dia belajar di seminari Katolik
The Pharaoh ruled ancient Egypt	Firaun memerintah Mesir kuno
The nitrate content in the water is high	Kandungan nitrat dalam air tinggi
We have to sort the documents	Kami harus sortir dokumen itu
His/her joke created a cheerful atmosphere	Selorohnya membuat suasana ceria
The curtains were just installed yesterday	Gorden baru dipasang kemarin
The door sounded a loud knock	Pintu itu terdengar ketok keras
The calm ripples on the lake	Riak air tenang di danau
We play dominoes with friends	Kami bermain domino bersama teman
The pottery is made by hand	Gerabah itu dibuat dengan tangan
The roar of the waves crashes against the beach	Deru ombak menghantam pantai
Big sale at the electronics store	Obral besar di toko elektronik
The victim experienced severe mutilation	Korban mengalami mutilasi parah
The traveler is looking for a place to rest	Musafir itu mencari tempat istirahat
The aviation industry continues to grow rapidly	Industri aviasi terus berkembang pesat
The fried anchovies are very crispy	Ikan teri goreng renyah banget
The statement is quite clear and firm	Statemen itu cukup jelas dan tegas
This case creates a new precedent	Kasus ini menciptakan preseden baru
He was imprisoned in jail	Dia dipenjara di bui
This soil contains high clay content	Tanah ini mengandung lempung tinggi
The king sits on the magnificent throne	Raja duduk di singgasana megah
The government grants the latest political amnesty	Pemerintah memberikan amnesti politik terbaru
That handmade craft is unique and beautiful	Kriya tangan itu unik dan indah
I regularly do weekly cupping therapy	Saya rutin melakukan bekam mingguan
He is indeed a government stooge	Dia memang antek pemerintah itu
The poem is full of beautiful metaphors	Puisi itu penuh metafora indah
He writes an interesting book review	Dia menulis resensi buku menarik
The award plaque is given directly	Plakat penghargaan diberikan langsung
The regime is known for being harshly fascist	Rezim itu terkenal fasis keras
I am filling out the registration form	Saya mengisi borang pendaftaran
They are doing a dress rehearsal today	Mereka melakukan gladi bersih hari ini
Pandan leaves are flat green	Daun pandan berwarna hijau pipih
The taste of this coffee is bitter	Rasa kopi ini terasa getir
Primates live in tropical forests	Primata hidup di hutan tropis
The butcher is acting tonight	Jagal itu beraksi malam ini
He plays the traditional Javanese drum	Dia memainkan kendang tradisional Jawa
His face has dark spots	Wajahnya ada flek hitam
He is famous for being narcissistic	Dia terkenal karena sifat narsis
He tries to bluff the opponent	Dia mencoba untuk gertak lawan
The doctor diagnosed early syphilis	Dokter mendiagnosis sifilis dini
The healer is an expert in traditional medicine	Tabib itu ahli pengobatan tradisional
The coachman skillfully controls the horse-drawn carriage	Kusir mengendalikan delman dengan cekatan
The child is tall and lanky	Anak itu tinggi dan jangkung
He was sentenced to stoning	Dia terkena hukuman rajam
The ball kept rolling downwards	Bola itu terus gelinding ke bawah
He feels a small pinch pain	Dia merasa sakit cubit kecil
Hotel occupancy increased sharply	Okupansi hotel meningkat tajam
That bundle of books is very thick	Bundel buku itu tebal sekali
The doctor performed the amputation of the patient's hand	Dokter melakukan amputasi tangan pasien
This poem uses beautiful rhyme	Puisi ini menggunakan rima indah
Take the dipper in the bathroom	Ambil gayung di kamar mandi
The graph is located in the second quadrant	Grafik terletak di kuadran dua
The airplane is parked in the large hangar	Pesawat diparkir di hanggar besar
The young filmmaker is very talented	Sineas muda itu berbakat besar
I studied algebra yesterday	Saya belajar aljabar kemarin
The regiment trains every day	Resimen itu berlatih setiap hari
Visits to his/her house are sporadic	Kunjungan ke rumahnya sporadis
The motion was rejected by the members	Mosi itu ditolak oleh anggota
The baby was born with a cleft lip	Bayi itu lahir dengan sumbing
The sun rises exactly at the equator	Matahari terbit tepat di ekuator
The car engine valve must be replaced	Klep mesin mobil harus diganti
He throws the dice	Dia melempar dadu itu
The cough is accompanied by thick phlegm	Batuknya disertai dahak tebal
Wise advice from the elders	Petuah bijak dari orang tua
The area of a square is the side squared	Luas persegi adalah sisi kuadrat
Corn harvest reaches three quintals	Jagung panen mencapai tiga kuintal
The car repair process proceeds quickly	Proses reparasi mobil berlangsung cepat
The agile mouse deer runs in the forest	Kancil lincah berlari di hutan
He is cursed by the world	Dia terkena laknat dunia
The children enjoy popcorn	Anak-anak menikmati berondong jagung
Proverbs teach wisdom	Amsal itu mengajarkan kebijaksanaan
This clause explains its meaning	Klausa ini menjelaskan maksudnya
The introduction of the new product successfully attracted customers	Introduksi produk baru berhasil menarik pelanggan
The work is included in the literary canon	Karya itu termasuk dalam kanon sastra
Child custody rights in custody	Hak asuh anak dalam kustodi
Affirmations help boost self-confidence	Afirmasi membantu meningkatkan kepercayaan diri
Grilled fish with spicy shrimp paste	Ikan bakar dengan terasi pedas
The bread is too burnt today	Roti itu terlalu gosong hari ini
Arabica coffee tastes smoother	Kopi arabika terasa lebih halus
The radiology specialist doctor is practicing	Dokter spesialis radiologi berpraktik
The botany class starts this morning	Kelas botani dimulai pagi ini
The child's temperament is unique	Temperamen anak itu unik
The police put handcuffs on the suspect's hands	Polisi memasang borgol di tangan tersangka
The president is suspected of protecting cronies	Presiden diduga melindungi kroni
He was accused of committing sodomy	Dia dituduh melakukan sodomi
Parents believe in superstitions	Orang tua percaya takhayul itu
The animal handler is very skilled	Pawang hewan itu sangat ahli
The cliffs there are very rocky	Tebing di sana sangat cadas
Algae grow in clean lakes	Ganggang tumbuh di danau bersih
The artillery troops attacked that night	Pasukan artileri menyerang malam itu
He was diagnosed with mild schizophrenia	Dia didiagnosis skizofrenia ringan
He avoids the habit of masturbation	Dia menghindari kebiasaan onani
The light went out because of an electrical short circuit	Lampu mati karena korsleting listrik
The wooden peg is strong in holding	Pasak kayu itu kuat menahan
I use sandpaper made of wood	Saya menggunakan ampelas kayu
Incense spreads a fragrant aroma	Dupa menyebarkan aroma harum
That jade necklace is very beautiful	Kalung giok itu indah banget
Her face shape is somewhat oval	Bentuk wajahnya agak lonjong
The child plays the xylophone skillfully	Anak itu memainkan gambang dengan mahir
The flower buds are beginning to bloom	Kuncup bunga mulai bermekaran
Her skin is red because of eczema	Kulitnya merah karena eksem
The bag compartment contains important documents	Kompartemen tas berisi dokumen penting
I take water from the jug	Aku mengambil air dari kendi
The officer carried the victim with a stretcher	Petugas membawa korban dengan tandu
The monk lives in the monastery	Rahib itu tinggal di biara
Dim light creates a warm atmosphere	lampu remang membuat suasana hangat
The salinity of seawater has increased sharply	Salinitas air laut meningkat tajam
Eating etiquette is important in culture	Etiket makan penting dalam budaya
Arithmetic lessons are quite interesting	Pelajaran aritmetika cukup menarik
I eat with new chopsticks	Saya makan dengan sumpit baru
These chips taste very crispy	Keripik ini terasa garing banget
this gold is genuine and pure	emas ini asli dan tulen
He behaves like a psychopath	Dia berperilaku seperti psikopat
The child is playing marbles excitingly	Anak itu bermain kelereng seru
The wave amplitude increases sharply	Amplitudo gelombang meningkat tajam
The children are playing hide and seek in the park	Anak-anak bermain umpet di taman
The tycoon leads a big business	Taipan itu memimpin bisnis besar
The old clock's pendulum swings	Bandul jam tua itu berayun
The child is holding a long pole	Anak itu memegang galah panjang
Cyanide poison is dangerous for humans	Racun sianida berbahaya bagi manusia
The classroom feels stuffy this morning	Ruang kelas terasa pengap pagi ini
The burial shroud is brought by close family	Kain kafan dibawa keluarga dekat
Legions of fans filled the stadium	Legiun penggemar memadati stadion
I am carrying a new parachute today	Aku membawa parasut baru hari ini
The letter has already received a disposition	Surat itu sudah mendapat disposisi
You should not twist that fact	Kamu jangan pelintir fakta itu
The projectile moves at high speed	Proyektil meluncur dengan kecepatan tinggi
Magnetic flux changes the electric field	Fluks magnetik mengubah medan listrik
The traction of this car is quite good	Traksi mobil ini cukup baik
The door hinge is rusty	Engsel pintu itu berkarat
The light bulb is broken	Bohlam lampu itu rusak
He enjoys expensive cigars every night	Dia menikmati cerutu mahal setiap malam
The fish swims in the pond near the house	Ikan berenang di empang dekat rumah
The flight experienced turbulent weather	Penerbangan mengalami cuaca turbulen
That pregnancy is a breech pregnancy	Kehamilan itu kehamilan sungsang
The protagonist in this story is brave	Protagonis dalam cerita ini berani
I bought new shoe polish	Saya membeli semir sepatu baru
He studies gynecology at the university	Dia belajar ilmu ginekologi di universitas
He chose the effective vasectomy method	Dia memilih metode vasektomi efektif
The motorcycle handlebar is rusty	Stang motor itu berkarat
He hides a sharp dagger	Dia menyembunyikan belati tajam
The beautiful scenery in the canyon	Pemandangan indah di ngarai itu
The country is controlled by an economic oligarchy	Negara itu dikuasai oligarki ekonomi
I still don't feel at home here	Aku belum kerasan di sini
Sift the rice before cooking in the morning	Ayak beras sebelum dimasak pagi
He used a crowbar to open the door	Dia menggunakan linggis untuk membuka pintu
He experienced a mild concussion	Dia mengalami gegar otak ringan
I sip warm tea this morning	Aku seruput teh hangat pagi ini
Fresh skipjack tuna from the market	Ikan cakalang segar dari pasar
The esophagus connects the mouth and the stomach	Esofagus menghubungkan mulut dan lambung
The family chose cremation for the deceased	Keluarga memilih kremasi untuk almarhum
Their relationship is naturally mutualistic	Hubungan mereka bersifat mutualistis alami
He follows regular bodybuilding training	Dia mengikuti latihan binaraga rutin
He is considered his boss's lackey	Dia dianggap kacung bosnya
The doormat is made from natural fibers	Keset itu terbuat dari serat alami
Don't watch that porn video	Jangan tonton video bokep itu
The Gothic church architectural style is beautiful	Gaya arsitektur gereja gotik indah
Conjunction connects two sentences	Konjungsi menghubungkan dua kalimat
The firecracker contains sharp gunpowder	Petasan itu berisi mesiu tajam
Bread crumbs are scattered on the table	Remah roti berserakan di meja
The bicycle saddle has just been replaced	Sadel sepeda itu baru diganti
The caldera of the mountain is very wide	Kaldera gunung itu luas sekali
He was arrested for being a pimp	Dia ditangkap karena jadi germo
The leaf cuticle protects the plant	Kutikula daun melindungi tumbuhan
The sensation of the larynx in the throat is felt	Rasa laring di tenggorokan terasa
The sound of the explosion was loud	Suara eksplosi terdengar keras
The symphony played melodiously	Simfoni itu mengalun merdu
I wear a poncho when it rains	Aku memakai ponco saat hujan
He remains persistent in facing challenges	Dia tetap persisten menghadapi tantangan
The chameleon changes color on the leaf	Bunglon berubah warna di daun
He applied for a new home mortgage	Dia mengajukan hipotek rumah baru
He took a shovel from the shed	Dia mengambil sekop dari gudang
I poke a friend in class	Aku colek teman di kelas
The graffiti on the city wall is interesting	Grafiti di dinding kota menarik
He giggled hearing the joke	Dia cekikik mendengar lelucon itu
The inauguration ceremony went smoothly	Upacara inaugurasi berjalan lancar
The meat is full of rotten maggots	Daging itu penuh belatung busuk
I write a daily diary	Aku menulis diari harian
The child has scabies on the skin	Anak itu terkena kudis kulit
The fishing rod is strong in holding the fish	Joran itu kuat menahan ikan
An error occurred in the computer system	Terjadi galat pada sistem komputer
The hero was posthumously awarded	Pahlawan itu dianugerahi anumerta
The dwarf lives in the forest	Kurcaci itu tinggal di hutan
The plan includes contingency factors	Rencana mencakup faktor kontingensi
The walls of the house are covered with black soot	Dinding rumah penuh jelaga hitam
My favorite zodiac sign is Sagittarius	Zodiak favoritku adalah Sagitarius
His skin is easily affected by atopic conditions	Kulitnya mudah terkena atopik
Children like to listen to fables	Anak-anak suka mendengarkan fabel
He plays the octave smoothly	Dia memainkan oktaf dengan lancar
A pulley helps lift heavy loads	Katrol membantu mengangkat beban berat
The car's speedometer shows a high speed	Spidometer mobil menunjukkan kecepatan tinggi
Laundry in the corner of the bathroom	Binatu di sudut kamar mandi
I forgot to bring toothpaste today	Saya lupa membawa odol hari ini
Alum helps to refresh the skin	Air tawas membantu menyegarkan kulit
He is interested in fossil paleontology	Dia tertarik dengan paleontologi fosil
Reptiles live in various habitats	Reptilia hidup di berbagai habitat
The police arrested the crime suspect	Polisi menangkap suspek kejahatan itu
Tonight's cabaret show is interesting	Pertunjukan kabaret malam ini menarik
She is wearing a red tunic	Dia mengenakan tunik merah
The team tested a new prototype today	Tim menguji purwarupa baru hari ini
The plane performed amazing aerobatics	Pesawat itu melakukan aerobatik menakjubkan
She felt ecstasy when winning	Dia merasakan ekstase saat menang
The man's Adam's apple protrudes clearly	Jakun pria itu menonjol jelas
Gypsy music livens up the atmosphere	Musik gipsi menghidupkan suasana
We stayed in a comfortable bungalow	Kami menginap di bungalo nyaman
The teacher wears thick sideburns	Pak guru memakai cambang lebat
Paparan paparazzi disturb celebrities	Paparan paparazi mengganggu selebriti
The baboon is funny and agile	Babun itu lucu dan lincah
The incumbent won the rerun election	Inkumben memenangkan pemilihan ulang
He is speaking through a megaphone	Dia berbicara lewat megafon
